longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id,f2_div_f4,f6_div_f2,f5_cat
13.33,53.03,48.0,1895.0,881.0,293.0,6.3364,294.0,307400.0,13307,6.47,0.16,4
13.33,53.02,52.0,2994.0,1240.0,779.0,3.3715,821.0,191930.9652894885,13308,3.84,0.27,3
13.36,52.99,35.0,1878.0,991.0,409.0,2.4345,454.0,129700.0,13309,4.59,0.24,2
13.26,52.7,17.0,2221.4102736512973,3056.0,430.14788333569305,4.0077,457.5068800028618,229000.0,13310,5.16,0.21,3
12.85,52.76,14.0,3575.0,1645.0,839.0,2.4397,992.0,140600.0,13311,4.26,0.28,2
13.23,52.91,42.0,2604.0,1703.0,507.0,3.4231,573.0,230200.0,13312,5.14,0.22,3
12.91,52.98,34.0,3562.0,1542.0,563.0,5.8783,565.0,405100.0,13313,6.33,0.16,4
12.79,53.05,20.0,2025.0,1039.0,346.0,3.5313,328.0,82800.0,13314,5.85,0.16,3
13.13,52.72,24.0,1402.0,1976.0,466.0,2.6964,482.0,163200.0,13315,3.01,0.2050331686661962,2
13.09,52.7,22.0,5284.0,2613.0,932.0,4.7332,982.0,289900.0,13316,5.67,0.19,3
13.02,52.77,38.0,1243.0,788.0,286.0,2.5852,310.0,185100.0,13317,4.35,0.25,2
12.79,52.96,35.0,1182.0,977.0,283.0,1.5898,305.0,94000.0,13318,4.18,0.26,1
13.12,52.68,21.0,3229.0,1501.0,582.0,2.1524,667.0,77100.0,13319,5.55,0.21,2
13.12,52.71,26.0,778.0,539.0,186.0,3.2679,173.0,236500.0,13320,4.18,0.22,3
13.09,52.71,32.0,1338.0,859.0,286.0,2.6397,276.0,59700.0,13321,4.68,0.21,2
12.88,52.78,52.0,2259.0,957.0,520.0,2.1827,537.0,188800.0,13322,4.34,0.24,2
12.89,52.78,30.0,1226.0,380.0,151.0,4.2875,205.0,191930.9652894885,13323,8.12,0.17,3
12.89,52.77,38.0,3328.0,1455.0,619.0,5.0596,625.0,363900.0,13324,5.38,0.19,4
12.88,52.77,11.0,4694.0,2223.0,783.0,4.9485,824.0,231800.0,13325,5.99,0.18,4
12.87,52.77,37.0,932.0,578.0,175.0,4.375,171.0,177600.0,13326,5.33,0.18,3
13.14,52.87,14.0,2221.4102736512973,2472.0,430.14788333569305,4.1444,457.5068800028618,178400.0,13327,5.16,0.21,3
12.87,53.1,6.0,1772.0,1011.0,331.0,3.7045,332.0,128100.0,13328,5.35,0.19,3
13.24,52.72,9.0,456.0,438.0,114.0,0.8952,130.0,81300.0,13329,4.0,0.29,1
13.31,53.09,9.0,4241.0,1929.0,742.0,3.5988,832.0,84500.0,13330,5.72,0.2,3
13.35,53.11,29.0,2316.0,1275.0,501.0,3.776,522.0,192600.0,13331,4.62,0.23,3
13.24,53.03,19.0,2987.0,1610.0,605.0,3.0533,626.0,112100.0,13332,4.94,0.21,2
13.25,53.02,52.0,1901.0,1856.0,480.0,3.0,525.0,156400.0,13333,3.96,0.28,2
13.24,53.02,14.0,2721.0,1356.0,468.0,3.0299,627.0,73200.0,13334,5.81,0.23,2
13.27,52.9,24.0,3260.0,1383.0,442.0,6.5987,458.0,272800.0,13335,7.38,0.14,5
13.05,52.95,31.0,1091.0,892.0,238.0,3.0,256.0,172400.0,13336,4.58,0.23,2
13.13,52.73,44.0,1487.0,972.0,281.0,3.2292,273.0,86100.0,13337,5.29,0.18,3
12.91,52.96,21.0,1661.0,789.0,319.0,2.3583,406.0,108700.0,13338,5.21,0.24,2
13.16,52.73,13.0,2519.0,2094.0,530.0,4.3621,581.0,173400.0,13339,4.75,0.23,3
13.0,53.08,19.0,2472.0,2143.0,610.0,2.2372,618.0,108800.0,13340,4.05,0.25,2
13.06,52.75,25.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.8359,1159.0,249200.0,13341,5.16,0.2050331686661962,4
13.18,52.76,30.0,3615.0,2813.0,752.0,5.3849,760.0,217700.0,13342,4.81,0.21,4
13.07,52.78,44.0,1853.0,2090.0,539.0,1.8584,556.0,248100.0,13343,3.44,0.3,2
13.11,52.73,13.0,1808.0,735.0,320.0,1.5489,411.0,57400.0,13344,5.65,0.23,1
13.24,53.06,24.0,4787.0,1653.0,548.0,3.665552516894221,562.0,191930.9652894885,13345,5.179789114699331,0.12,3
13.24,53.05,36.0,1371.0,806.0,241.0,4.5078,246.0,187100.0,13346,5.69,0.18,3
12.82,53.01,27.0,3623.0,1225.2837321251593,754.0,3.4609,809.0,123300.0,13347,4.81,0.22,3
13.14,52.69,6.0,3218.0,2295.0,876.0,3.0926,949.0,418500.0,13348,3.67,0.29,2
13.06,52.7,37.0,1073.0,739.0,253.0,2.4667,254.0,192200.0,13349,4.24,0.24,2
13.04,52.72,35.0,1653.0,1072.0,301.0,3.2708,325.0,159700.0,13350,5.49,0.2,3
13.05,52.72,36.0,3616.0,1994.0,786.0,2.5434,779.0,67300.0,13351,4.6,0.22,2
13.02,52.72,14.0,1800.0,874.0,373.0,4.2083,362.0,251000.0,13352,4.83,0.2,3
13.35,52.69,17.0,3659.0,1970.0,667.0,2.425,735.0,96200.0,13353,5.49,0.2,2
12.81,52.81,33.0,3444.0,1884.0,582.0,3.7891,619.0,126700.0,13354,5.92,0.18,3
12.94,52.81,12.0,2394.0,877.0,341.0,2.5625,443.0,109200.0,13355,7.02,0.19,2
12.99,52.79,42.0,1743.0,889.0,341.0,2.3241,388.0,99200.0,13356,5.11,0.22,2
12.94,52.8,34.0,824.0,430.0,213.0,3.6389,224.0,215000.0,13357,3.87,0.27,3
13.29,52.71,45.0,3924.0,1992.0,773.0,4.1146,834.0,177800.0,13358,5.08,0.21,3
12.83,53.0,34.0,1197.0,942.0,245.0,3.4202,260.0,189100.0,13359,4.89,0.22,3
13.35,52.7,34.0,440.0,217.0,93.0,5.2327,90.0,191930.9652894885,13360,4.73,0.2,4
13.09,52.96,29.0,2795.0,1469.0,557.0,3.7167,572.0,308900.0,13361,5.02,0.2,3
12.99,52.95,37.0,1643.0,620.0,266.0,5.4446,262.0,336700.0,13362,6.18,0.16,4
13.03,52.95,31.0,2206.0,1194.0,435.0,1.9531,501.0,227800.0,13363,5.07,0.23,2
13.06,52.92,52.0,728.0,313.0,142.0,3.4327,161.0,254500.0,13364,5.13,0.22,3
13.01,52.94,21.0,1730.0,982.0,322.0,1.8375,350.0,79800.0,13365,5.37,0.2,2
13.34,52.96,49.0,1609.0,896.0,389.0,2.5156,371.0,136600.0,13366,4.14,0.23,2
13.14,52.86,32.0,3366.0,1916.0,697.0,2.5401,676.0,125400.0,13367,4.83,0.2,2
13.32,52.85,47.0,2310.0,1126.0,447.0,2.2083,484.0,97300.0,13368,5.17,0.21,2
13.29,52.84,11.0,2895.0,1633.0,534.0,4.7283,524.0,170200.0,13369,5.42,0.18,3
13.24,52.91,23.0,2221.4102736512973,3037.0,1058.0,6.9223,1084.0,338400.0,13370,5.179789114699331,0.2050331686661962,5
13.2,52.92,7.0,2663.0,1367.0,677.0,4.6563,642.0,162400.0,13371,3.93,0.24,3
13.22,52.93,26.0,2548.0,1098.0,540.0,4.3839,647.0,299100.0,13372,4.72,0.25,3
13.25,53.03,28.0,1905.0,1480.0,341.0,2.9844,372.0,79200.0,13373,5.59,0.2,2
13.18,52.98,13.0,2086.0,1356.0,462.0,2.95,544.0,165600.0,13374,4.52,0.26,2
13.17,52.97,16.0,2312.0,1158.0,295.0,7.4323,303.0,311800.0,13375,7.84,0.13,5
13.21,52.93,15.0,3672.0,1827.0,796.0,2.9716,845.0,173600.0,13376,4.61,0.23,2
13.23,52.94,42.0,2038.0,2037.0,355.0,2.6447,368.0,200000.0,13377,5.74,0.18,2
13.22,52.99,31.0,335.0,154.0,55.0,2.0694,53.0,175000.0,13378,6.09,0.16,2
13.2,52.97,22.0,3770.0,1657.0,762.0,4.8021,727.0,457500.0,13379,4.95,0.19,4
13.21,52.99,32.0,4350.0,1551.0,609.0,7.8279,645.0,191930.9652894885,13380,7.14,0.15,5
13.25,52.99,30.0,3317.0,1794.0,990.0,1.1835,1058.0,133300.0,13381,3.35,0.32,1
12.79,52.67,39.0,2802.0,1524.0,529.0,2.6518,618.0,136300.0,13382,5.3,0.22,2
13.26,53.11,33.0,1452.0,1274.0,278.0,3.6563,268.0,162700.0,13383,5.22,0.18,3
12.76,52.86,52.0,1479.0,652.0,346.0,2.945,360.0,431400.0,13384,4.27,0.24,2
12.75,52.87,14.0,2719.0,1497.0,457.0,3.176,502.0,71800.0,13385,5.95,0.18,2
12.75,52.88,16.0,3552.0,2120.0,573.0,6.4333,575.0,271500.0,13386,6.2,0.16,5
12.74,52.88,5.0,1113.0,631.0,168.0,4.1719,186.0,146600.0,13387,6.62,0.17,3
13.04,53.06,23.0,5069.0,2473.0,769.0,6.3047,770.0,285700.0,13388,6.59,0.15,4
13.26,52.73,12.0,2980.0,1184.0,429.0,3.9141,495.0,123900.0,13389,6.95,0.17,3
13.01,52.77,37.0,2607.0,1346.0,507.0,5.3951,534.0,277700.0,13390,5.14,0.2,4
13.0,52.72,6.0,4863.0,3010.0,828.0,3.9508,920.0,104200.0,13391,5.87,0.19,3
13.35,53.1,44.0,2374.0,1087.0,426.0,3.5,496.0,275700.0,13392,5.57,0.21,3
13.34,53.12,48.0,968.0,706.0,274.0,0.9948,310.0,65400.0,13393,3.53,0.32,1
13.36,53.09,43.0,2657.0,1145.0,524.0,4.1375,548.0,287100.0,13394,5.07,0.21,3
12.89,52.75,52.0,210.0,183.0,56.0,1.1667,56.0,112500.0,13395,3.75,0.27,1
13.34,53.03,35.0,1898.0,1123.0,433.0,1.1419,481.0,62900.0,13396,4.38,0.25,1
13.27,53.01,50.0,196.0,76.0,42.0,7.6129,41.0,412500.0,13397,4.67,0.21,5
13.3,53.01,16.0,2169.0,877.0,245.0,6.6049,262.0,312600.0,13398,5.179789114699331,0.12,5
13.29,53.04,25.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.5497,457.5068800028618,261300.0,13399,5.16,0.21,3
13.27,53.04,17.0,3890.0,2791.0,595.0,3.2197,586.0,67500.0,13400,6.54,0.15,3
13.28,53.03,29.0,2193.0,922.0,387.0,4.5476,389.0,309200.0,13401,5.67,0.18,3
13.28,53.04,31.0,1922.0,1030.0,353.0,5.3416,329.0,213000.0,13402,5.44,0.17,4
13.26,53.02,18.0,4893.0,3036.0,997.0,2.5212,1008.0,110000.0,13403,4.91,0.21,2
13.22,53.05,11.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.8776,457.5068800028618,124500.0,13404,5.16,0.21,3
13.22,53.06,13.0,2221.4102736512973,2828.0,430.14788333569305,4.6225,1158.0,226500.0,13405,5.16,0.2050331686661962,3
12.96,52.99,16.0,3498.0,2372.0,672.0,2.3229,702.0,118000.0,13406,5.21,0.2,2
13.05,52.99,17.0,3852.0,2986.0,993.0,2.3482,1066.0,255400.0,13407,3.88,0.28,2
12.98,53.0,32.0,2542.0,1278.0,493.0,4.45,526.0,263600.0,13408,5.16,0.21,3
12.98,52.99,12.0,1893.0,1054.0,389.0,2.3456,493.0,140800.0,13409,4.87,0.26,2
13.03,52.99,29.0,2864.0,1314.0,562.0,2.1354,600.0,75100.0,13410,5.1,0.21,2
13.1,52.69,29.0,5154.0,2459.0,1019.0,3.2664,1084.0,142900.0,13411,5.06,0.21,3
13.1,52.7,18.0,975.0,650.0,286.0,1.9562,382.0,192500.0,13412,3.41,0.2050331686661962,2
12.71,53.03,26.0,1184.0,815.0,218.0,5.7657,225.0,322300.0,13413,5.43,0.19,4
13.14,52.67,34.0,1797.0,775.0,391.0,3.2308,458.0,331300.0,13414,4.6,0.25,3
12.92,53.06,2.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.665552516894221,457.5068800028618,191930.9652894885,13415,5.16,0.21,3
13.19,53.09,23.0,1817.0,1371.0,327.0,3.6736,323.0,139500.0,13416,5.56,0.18,3
13.11,53.07,19.0,1872.0,1859.0,446.0,2.1875,489.0,121700.0,13417,4.2,0.26,2
13.07,53.07,25.0,2689.0,1229.0,663.0,3.5909,719.0,191930.9652894885,13418,4.06,0.27,3
13.3,53.04,35.0,2949.0,2106.0,746.0,2.9228,794.0,177300.0,13419,3.95,0.27,2
13.25,53.08,52.0,1081.0,437.0,225.0,2.1979,257.0,114100.0,13420,4.8,0.24,2
13.33,52.99,40.0,1134.0,452.0,187.0,4.569,184.0,333900.0,13421,6.06,0.16,3
13.35,52.97,22.0,3583.0,1792.0,695.0,5.4842,758.0,335300.0,13422,5.16,0.21,4
13.26,53.08,9.0,1633.0,928.0,297.0,5.7858,295.0,265900.0,13423,5.5,0.18,4
13.24,53.08,13.0,3309.0,1796.0,555.0,3.8372,603.0,129300.0,13424,5.96,0.18,3
12.9,53.07,26.0,1775.0,1217.0,383.0,1.8801,416.0,57600.0,13425,4.63,0.23,2
13.08,53.0,52.0,846.0,1153.0,281.0,2.1923,271.0,155000.0,13426,3.01,0.32,2
13.1,53.0,41.0,896.0,605.0,168.0,2.2778,198.0,128100.0,13427,5.33,0.22,2
13.11,53.0,22.0,1028.0,523.0,152.0,6.0086,148.0,166900.0,13428,6.76,0.14,4
13.08,53.01,22.0,2221.4102736512973,1225.2837321251593,430.14788333569305,2.9334,457.5068800028618,182600.0,13429,5.16,0.21,2
12.82,53.0,52.0,2735.0,1076.0,487.0,3.6154,559.0,155700.0,13430,5.62,0.2,3
13.24,52.92,29.0,2681.0,1652.0,620.0,3.075,632.0,215800.0,13431,4.32,0.24,2
13.32,52.99,27.0,2630.0,1414.0,634.0,2.8203,722.0,195200.0,13432,4.15,0.27,2
13.31,52.92,34.0,1882.0,1034.0,375.0,3.6509,428.0,173200.0,13433,5.02,0.23,3
12.72,52.73,37.0,1705.0,827.0,326.0,2.6288,325.0,71200.0,13434,5.23,0.19,2
12.99,52.8,36.0,1138.0,1484.0,320.0,2.2813,296.0,150700.0,13435,3.56,0.26,2
12.76,53.0,37.0,1453.0,867.0,310.0,2.5536,293.0,70200.0,13436,4.69,0.2,2
13.29,52.77,31.0,3340.0,1891.0,686.0,4.8542,735.0,275000.0,13437,4.87,0.22,4
13.25,52.79,31.0,1634.0,939.0,332.0,3.8625,370.0,232300.0,13438,4.92,0.23,3
13.31,52.81,30.0,3507.0,1427.0,525.0,6.7082,536.0,191930.9652894885,13439,6.68,0.15,5
13.25,52.78,49.0,1464.0,636.0,259.0,4.25,302.0,284100.0,13440,5.65,0.21,3
12.92,52.99,34.0,1830.0,822.0,307.0,5.0602,315.0,453700.0,13441,5.96,0.17,4
13.33,53.07,30.0,2453.0,1845.0,530.0,3.7396,573.0,210700.0,13442,4.63,0.23,3
13.21,52.78,14.0,5622.0,3108.0,821.0,5.7763,861.0,206700.0,13443,6.85,0.15,4
13.14,52.79,47.0,1882.0,797.0,342.0,3.5848,361.0,140800.0,13444,5.5,0.19,3
12.86,53.01,32.0,2734.0,2209.0,610.0,3.5164,654.0,217200.0,13445,4.48,0.24,3
12.84,53.02,48.0,2105.0,1807.0,539.0,2.7183,592.0,190400.0,13446,3.91,0.28,2
13.12,53.02,46.0,695.0,408.0,148.0,3.9408,136.0,222600.0,13447,4.7,0.2,3
12.77,52.85,43.0,3070.0,1240.0,646.0,3.7813,668.0,461500.0,13448,4.75,0.22,3
12.7,52.85,31.0,1930.0,1002.0,410.0,3.9798,456.0,458600.0,13449,4.71,0.24,3
12.69,52.87,20.0,1488.0,972.0,283.0,4.055,312.0,201900.0,13450,5.26,0.21,3
13.36,53.04,20.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.6785,457.5068800028618,239500.0,13451,5.16,0.21,4
13.36,53.06,16.0,1687.0,568.0,352.0,2.3869,348.0,83300.0,13452,4.79,0.21,2
13.21,53.04,52.0,2492.0,1109.0,375.0,4.3125,415.0,164400.0,13453,6.65,0.17,3
13.21,53.05,4.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.4213,1114.0,84500.0,13454,5.16,0.2050331686661962,3
13.2,53.06,41.0,774.0,356.0,150.0,3.5625,144.0,115300.0,13455,5.16,0.19,3
12.73,52.86,26.0,3038.0,1825.0,468.0,5.6385,468.0,196900.0,13456,6.49,0.15,4
12.75,52.89,18.0,3405.0,3001.0,795.0,3.0083,831.0,181900.0,13457,4.28,0.24,2
12.97,52.83,40.0,1904.0,1183.0,364.0,3.6696,393.0,210400.0,13458,5.23,0.21,3
12.96,52.83,38.0,2367.0,891.0,428.0,4.1477,480.0,191930.9652894885,13459,5.53,0.2,3
13.17,52.74,39.0,1613.0,1113.0,356.0,2.825,380.0,276700.0,13460,4.53,0.24,2
13.1,52.73,28.0,977.0,537.0,159.0,4.2404,162.0,274300.0,13461,6.14,0.17,3
13.06,52.72,43.0,2724.0,2340.0,570.0,2.7,612.0,165000.0,13462,4.78,0.22,2
13.35,53.05,24.0,1888.0,950.0,319.0,5.282,319.0,140800.0,13463,5.92,0.17,4
13.12,52.69,43.0,733.0,497.0,175.0,3.2708,162.0,255300.0,13464,4.19,0.22,3
13.12,52.75,16.0,2994.0,1047.0,437.0,5.149,445.0,184300.0,13465,6.85,0.15,4
13.21,52.74,30.0,2265.0,1402.0,471.0,1.975,512.0,134000.0,13466,4.81,0.23,2
13.2,52.74,35.0,2052.0,900.0,402.0,1.9625,477.0,101500.0,13467,5.1,0.23,2
13.13,52.86,10.0,3404.0,1656.0,675.0,1.6977,855.0,91300.0,13468,5.04,0.25,2
13.13,52.85,52.0,2035.0,1193.0,430.0,5.0634,424.0,264200.0,13469,4.73,0.21,4
13.26,52.79,35.0,743.0,385.0,137.0,6.4891,128.0,278100.0,13470,5.42,0.17,5
13.29,52.78,35.0,1623.0,868.0,272.0,3.5893,304.0,276000.0,13471,5.97,0.19,3
13.07,52.77,29.0,1652.0,832.0,326.0,4.8098,310.0,325400.0,13472,5.07,0.19,4
13.15,52.78,22.0,1230.0,673.0,195.0,6.2708,200.0,251400.0,13473,6.31,0.16,4
13.08,52.75,37.0,1638.0,1341.0,369.0,3.0677,407.0,167700.0,13474,4.44,0.25,2
13.05,52.74,26.0,1445.0,510.0,207.0,5.6305,244.0,430000.0,13475,6.98,0.17,4
13.07,52.76,15.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.5554,457.5068800028618,278300.0,13476,5.16,0.21,3
13.06,52.76,12.0,2263.0,913.0,330.0,3.5795,410.0,145600.0,13477,6.86,0.18,3
13.06,52.73,51.0,1492.0,736.0,365.0,1.7155,385.0,108800.0,13478,4.09,0.26,2
12.76,52.89,18.0,2505.0,1162.0,382.0,4.8359,376.0,195700.0,13479,6.56,0.15,4
12.72,52.86,42.0,2861.0,829.0,310.0,3.665552516894221,360.0,191930.9652894885,13480,5.179789114699331,0.13,3
12.77,52.89,36.0,1597.0,632.0,262.0,3.5962,301.0,93600.0,13481,6.1,0.19,3
12.76,52.85,29.0,3865.0,1266.0,613.0,6.0069,814.0,191930.9652894885,13482,6.31,0.21,4
12.75,52.85,19.0,1926.0,1190.0,483.0,1.3269,557.0,166100.0,13483,3.99,0.29,1
12.78,52.89,16.0,4418.0,1908.0,697.0,4.5913,704.0,244600.0,13484,6.34,0.16,3
12.7,52.86,36.0,1825.0,2097.0,480.0,2.1862,479.0,135300.0,13485,3.8,0.26,2
12.77,52.86,34.0,1592.0,950.0,317.0,2.1607,364.0,67000.0,13486,5.02,0.23,2
12.99,52.74,37.0,1831.0,925.0,338.0,4.4091,356.0,148400.0,13487,5.42,0.19,3
12.84,52.77,12.0,1370.0,1022.0,296.0,3.6471,367.0,141700.0,13488,4.63,0.27,3
13.25,52.98,36.0,1560.0,1348.0,314.0,3.622,320.0,174000.0,13489,4.97,0.21,3
12.95,53.06,16.0,1953.0,798.0,385.0,4.8167,404.0,169800.0,13490,5.07,0.21,4
12.9,53.05,21.0,2870.0,1671.0,470.0,7.2628,437.0,322700.0,13491,6.11,0.15,5
12.9,53.08,37.0,1462.0,849.0,287.0,3.0542,257.0,123900.0,13492,5.09,0.18,2
13.0,53.1,10.0,3487.0,1410.0,557.0,6.0336,545.0,240300.0,13493,6.26,0.16,4
12.77,52.88,27.0,1013.0,1067.0,400.0,1.7714,394.0,159400.0,13494,2.53,0.2050331686661962,2
12.71,52.8,24.0,1901.0,1334.0,476.0,2.2544,490.0,121900.0,13495,3.99,0.26,2
13.08,52.93,29.0,3431.0,1225.2837321251593,430.14788333569305,2.2614,457.5068800028618,248100.0,13496,7.98,0.13,2
13.08,52.94,33.0,1724.0,943.0,285.0,5.118,291.0,195200.0,13497,6.05,0.17,4
13.03,53.07,27.0,1536.0,553.0,326.0,5.4088,377.0,191930.9652894885,13498,4.71,0.25,4
13.02,53.06,39.0,1744.0,1048.0,330.0,4.5735,339.0,195500.0,13499,5.28,0.19,3
13.26,52.91,18.0,2420.0,1278.0,416.0,5.2101,439.0,334000.0,13500,5.82,0.18,4
12.78,53.06,2.0,838.0,240.0,149.0,2.875,295.0,237500.0,13501,5.62,0.2050331686661962,2
13.12,53.07,17.0,2248.0,878.0,423.0,5.1298,448.0,246000.0,13502,5.31,0.2,4
12.88,52.88,25.0,1994.0,704.0,283.0,7.7799,287.0,447300.0,13503,7.05,0.14,5
13.32,53.11,19.0,1341.0,1048.0,360.0,1.975,435.0,117900.0,13504,3.72,0.32,2
13.31,53.11,31.0,1161.0,1175.0,282.0,3.0114,267.0,177000.0,13505,4.12,0.23,2
13.0,53.02,39.0,786.0,288.0,132.0,3.5156,132.0,218900.0,13506,5.95,0.17,3
13.32,53.06,23.0,2536.0,2012.0,556.0,4.1406,552.0,200800.0,13507,4.56,0.22,3
13.0,52.97,46.0,1628.0,500.0,258.0,6.083,259.0,424000.0,13508,6.31,0.16,4
12.73,52.95,13.0,866.0,369.0,165.0,2.875,252.0,70200.0,13509,5.25,0.29,2
12.7,52.96,20.0,4536.0,1812.0,701.0,6.0433,708.0,435900.0,13510,6.47,0.16,4
13.13,53.04,16.0,3222.0,1425.0,503.0,4.1544,511.0,119400.0,13511,6.41,0.16,3
12.95,52.82,16.0,2413.0,656.0,423.0,6.3017,559.0,350000.0,13512,5.7,0.23,4
12.91,52.87,37.0,2337.0,948.0,437.0,3.145,452.0,169100.0,13513,5.35,0.19,2
12.97,53.04,34.0,2832.0,1594.0,843.0,1.7558,883.0,312500.0,13514,3.36,0.31,2
12.97,53.01,29.0,2221.4102736512973,2450.0,778.0,7.5,858.0,356200.0,13515,2.86,0.2050331686661962,5
12.95,53.04,38.0,2036.0,1096.0,371.0,4.0625,388.0,262500.0,13516,5.49,0.19,3
12.72,52.94,39.0,3895.0,1271.0,536.0,8.0073,561.0,191930.9652894885,13517,7.27,0.14,5
13.28,53.07,4.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.1775,457.5068800028618,143700.0,13518,5.16,0.21,3
13.27,53.08,9.0,3415.0,1208.0,479.0,4.3646,562.0,185900.0,13519,7.13,0.16,3
12.97,53.08,37.0,773.0,835.0,312.0,1.8576,537.4777164400161,193800.0,13520,2.48,0.2050331686661962,2
13.05,53.08,28.0,1624.0,755.0,280.0,4.7083,289.0,268100.0,13521,5.8,0.18,3
13.06,53.09,19.0,4462.0,2229.0,777.0,3.5536,828.0,105700.0,13522,5.74,0.19,3
12.99,53.07,17.0,4098.0,1859.0,713.0,2.9811,733.0,231800.0,13523,5.75,0.18,2
13.04,53.02,28.0,2080.0,1266.0,434.0,2.2788,427.0,146300.0,13524,4.79,0.21,2
13.03,53.02,18.0,239.0,92.0,36.0,5.3168,39.0,175000.0,13525,6.64,0.16,4
13.13,53.02,33.0,3437.0,1225.2837321251593,1042.0,2.25,1081.0,203700.0,13526,3.3,0.31,2
13.04,53.11,10.0,81.0,55.0,16.0,4.9583,41.0,87500.0,13527,5.06,0.2050331686661962,4
13.18,53.09,42.0,1482.0,1052.0,317.0,3.9469,310.0,158200.0,13528,4.68,0.21,3
13.11,53.09,50.0,3426.0,2261.0,671.0,2.888,769.0,246400.0,13529,5.11,0.22,2
12.86,52.79,52.0,63.0,47.0,8.0,7.2423,12.0,350000.0,13530,7.88,0.19,5
13.07,52.86,31.0,2366.0,1077.0,387.0,4.2992,383.0,174400.0,13531,6.11,0.16,3
12.74,52.89,41.0,1104.0,495.0,196.0,5.0929,196.0,225000.0,13532,5.63,0.18,4
12.94,53.05,34.0,3450.0,1915.0,689.0,4.7402,731.0,244500.0,13533,5.01,0.21,3
12.94,53.04,6.0,3157.0,1695.0,710.0,3.7609,721.0,222300.0,13534,4.45,0.23,3
12.95,52.83,30.0,2750.0,1296.0,464.0,3.5305,476.0,73600.0,13535,5.93,0.17,3
13.0,52.79,42.0,4110.0,2147.0,674.0,2.5694,846.0,201000.0,13536,6.1,0.21,2
12.8,52.69,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.5802,457.5068800028618,129600.0,13537,5.16,0.21,3
13.36,52.68,20.0,2033.0,1281.0,521.0,1.4007,586.0,97500.0,13538,3.9,0.29,1
13.29,52.7,52.0,1437.0,980.0,282.0,5.3032,290.0,245700.0,13539,5.1,0.2,4
13.28,53.11,38.0,2564.0,1301.0,481.0,2.0076,546.0,114000.0,13540,5.33,0.21,2
13.29,53.11,37.0,102.0,29.0,14.0,4.125,17.0,72000.0,13541,7.29,0.17,3
13.0,52.81,10.0,2829.0,1510.0,386.0,6.68,394.0,359500.0,13542,7.33,0.14,5
12.72,53.09,6.0,2221.4102736512973,1225.2837321251593,1059.0,5.3119,1095.0,157300.0,13543,5.179789114699331,0.2050331686661962,4
12.68,53.04,27.0,4357.0,2110.0,876.0,3.0119,926.0,218200.0,13544,4.97,0.21,2
12.94,52.67,52.0,2814.0,878.0,352.0,7.508,365.0,348700.0,13545,7.99,0.13,5
12.98,52.7,39.0,2925.0,1702.0,642.0,2.375,732.0,160800.0,13546,4.56,0.25,2
12.97,52.69,28.0,2103.0,1167.0,391.0,3.0592,422.0,152800.0,13547,5.38,0.2,2
12.97,52.7,4.0,1812.0,661.0,211.0,6.487,255.0,294200.0,13548,5.179789114699331,0.14,5
12.87,52.68,52.0,2645.0,1275.0,553.0,3.35,626.0,191930.9652894885,13549,4.78,0.24,3
12.9,52.71,35.0,1592.0,1238.0,320.0,4.9732,335.0,165000.0,13550,4.97,0.21,4
13.31,53.08,29.0,5438.0,2310.0,890.0,5.0362,871.0,275300.0,13551,6.11,0.16,4
13.29,53.09,31.0,2220.0,1662.0,472.0,2.7321,526.0,104300.0,13552,4.7,0.24,2
12.82,53.06,33.0,1582.0,809.0,267.0,5.7059,272.0,287200.0,13553,5.93,0.17,4
12.83,53.08,14.0,2221.4102736512973,1225.2837321251593,430.14788333569305,2.5902,457.5068800028618,111500.0,13554,5.16,0.21,2
12.81,53.06,17.0,3461.0,1947.0,647.0,2.5795,722.0,68400.0,13555,5.35,0.21,2
12.81,53.07,29.0,3436.0,1323.0,676.0,2.4943,731.0,122300.0,13556,5.08,0.21,2
13.16,53.09,16.0,3536.0,2007.0,687.0,3.0,765.0,146700.0,13557,5.15,0.22,2
12.79,52.86,18.0,1339.0,761.0,290.0,5.3074,284.0,137200.0,13558,4.62,0.21,4
12.87,52.85,52.0,1280.0,523.0,266.0,1.7375,281.0,122200.0,13559,4.81,0.22,2
12.98,52.79,31.0,1602.0,1179.0,354.0,4.4896,358.0,156800.0,13560,4.53,0.22,3
13.32,52.71,29.0,4364.0,1550.0,624.0,6.8107,647.0,367400.0,13561,6.99,0.15,5
13.15,52.91,24.0,1407.0,501.0,295.0,2.4821,327.0,157200.0,13562,4.77,0.23,2
13.16,52.91,42.0,2558.0,1328.0,541.0,4.875,558.0,301300.0,13563,4.73,0.22,4
12.68,52.89,39.0,1214.0,660.0,249.0,2.4559,250.0,75000.0,13564,4.88,0.21,2
