longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
14.03,53.24,3,4778.0,2522,990,5.7695,1047.0,271400,10751
13.74,53.47,32,2620.0,1296,429,5.7796,398.0,241300,10752
13.8,53.48,52,1427.0,620,236,1.9944,281.0,262500,10753
14.04,53.34,31,1744.0,2034,633,2.2684,720.0,193800,10754
13.82,53.23,42,1429.0,1537,389,3.0114,436.0,157500,10755
14.04,53.31,21,3260.0,1735,736,2.5162,763.0,97500,10756
14.04,53.32,36,5329.0,3469,2323,2.0096,2477.0,130000,10757
13.93,53.13,52,1820.0,601,315,2.6129,342.0,137000,10758
13.95,53.13,52,2351.0,1169,439,2.8924,459.0,169600,10759
13.98,53.13,31,1466.0,608,254,3.1827,537.4777164400161,162100,10760
13.97,53.13,35,3776.0,1583,749,3.5486,537.4777164400161,332100,10761
13.97,53.14,17,3675.0,1693,597,3.3882,672.0,190800,10762
13.99,53.15,52,2156.0,872,445,3.2685,458.0,254200,10763
13.96,53.13,36,880.0,795,188,3.8194,177.0,159400,10764
13.97,53.12,23,2812.0,1983,681,2.9413,769.0,229400,10765
13.93,53.14,23,3056.0,1508,555,4.7273,556.0,234200,10766
13.94,53.14,28,271.0,246,62,1.7062,61.0,164600,10767
13.95,53.15,24,421.0,396,113,0.6433,101.0,111300,10768
13.92,53.13,28,1263.0,601,219,3.875,248.0,174000,10769
14.0,53.33,32,2297.0,814,283,15.0001,287.0,500001,10770
14.0,53.32,42,1032.0,812,225,1.9766,215.0,58100,10771
14.0,53.29,34,1879.0,729,263,7.7072,265.0,443800,10772
14.02,53.29,20,2332.0,1856,495,2.1746,518.0,58700,10773
13.99,53.29,24,1521.0,539,192,11.1557,209.0,500001,10774
13.89,53.24,52,1222.0,630,265,3.7708,264.0,215300,10775
14.03,53.3,52,2452.0,1932,549,2.3903,623.0,236100,10776
14.03,53.22,32,563.0,626,185,2.0341,191.0,250000,10777
13.98,53.3,52,1992.0,948,358,3.2917,345.0,129300,10778
13.97,53.3,50,2494.0,958,712,3.2356,731.0,500001,10779
13.97,53.16,44,2012.0,1454,456,3.3229,435.0,226600,10780
13.65,53.16,38,2121.0,1547,441,2.774,433.0,59500,10781
13.66,53.15,37,1475.0,946,295,1.6728,327.0,55400,10782
13.66,53.16,48,2012.0,893,394,2.7928,422.0,175000,10783
13.99,53.28,46,1750.0,754,356,2.9137,347.0,106000,10784
13.99,53.27,32,2916.0,1466,473,2.5643,528.0,200000,10785
13.98,53.28,25,287.0,118,50,2.3056,57.0,162500,10786
13.79,53.55,38,1327.0,784,231,1.8793,262.0,60800,10787
13.79,53.53,4,58.0,79,29,3.375,29.0,106300,10788
13.78,53.53,41,389.0,455,107,2.7031,102.0,109200,10789
13.82,53.53,12,1488.0,675,223,4.7622,253.0,89300,10790
13.81,53.51,18,133.0,95,23,3.5625,29.0,235000,10791
13.81,53.52,30,516.0,288,95,3.6333,90.0,202500,10792
13.79,53.51,17,5202.0,1742,803,3.1201,1037.0,176100,10793
13.82,53.52,15,3082.0,1268,531,3.7604,536.0,280100,10794
14.05,53.15,13,3752.0,1581,526,6.1091,572.0,329400,10795
13.74,53.21,52,2453.0,1056,453,3.6859,508.0,311800,10796
13.74,53.2,24,1033.0,486,204,4.1719,189.0,213500,10797
13.75,53.2,48,510.0,545,132,1.8008,180.0,86500,10798
13.8,53.51,12,14316.0,5781,2007,7.2634,2045.0,341600,10799
13.92,53.16,5,1619.0,1063,296,6.0891,272.0,214600,10800
13.93,53.15,17,3318.0,1520,498,5.5501,502.0,274200,10801
13.92,53.15,2,647.0,203,118,6.641,136.0,310000,10802
13.58,53.4,29,1429.0,1091,317,3.4609,293.0,118000,10803
13.61,53.4,24,2329.0,1401,453,4.5913,465.0,177600,10804
13.6,53.4,26,4300.0,1557,669,4.4107,767.0,122500,10805
13.62,53.41,34,1923.0,1101,351,2.4044,379.0,65800,10806
13.79,53.27,27,322.0,112,57,1.125,81.0,54400,10807
13.81,53.23,22,2456.0,1720,417,2.6875,496.0,60600,10808
13.81,53.22,34,1457.0,735,249,3.9167,242.0,189500,10809
13.63,53.41,34,916.0,552,164,4.9107,162.0,222000,10810
13.62,53.4,52,1769.0,849,365,2.6914,372.0,218800,10811
13.64,53.41,37,239.0,308,52,1.4028,49.0,105400,10812
13.64,53.4,36,1311.0,648,268,3.4545,259.0,161200,10813
13.64,53.39,17,1475.0,549,293,3.7167,308.0,180400,10814
13.66,53.4,17,4617.0,2303,923,3.9224,982.0,230600,10815
13.65,53.41,27,2400.0,1085,444,3.7687,435.0,165200,10816
13.67,53.4,45,1489.0,791,316,2.2339,339.0,104800,10817
13.64,53.42,47,2344.0,1537,481,3.4777,513.0,230600,10818
13.63,53.42,4,1684.0,920,324,4.2396,343.0,90600,10819
13.64,53.43,23,954.0,804,373,2.5833,390.0,181300,10820
13.66,53.43,22,2699.0,1425,491,2.375,543.0,137300,10821
13.66,53.44,17,3506.0,2104,893,3.3006,992.0,185800,10822
13.69,53.13,8,4839.0,1977,762,4.0848,832.0,155900,10823
13.71,53.13,46,1774.0,753,330,4.7241,315.0,279600,10824
13.65,53.42,46,1332.0,746,310,3.6719,329.0,357400,10825
13.67,53.42,17,4197.0,1656,732,3.526,802.0,183900,10826
13.67,53.44,12,1198.0,443,170,6.0097,174.0,187500,10827
13.69,53.46,44,1487.0,961,272,3.5156,314.0,109500,10828
13.67,53.43,16,2176.0,1410,434,3.5436,464.0,100200,10829
13.68,53.43,52,2584.0,1087,433,4.4,491.0,391300,10830
13.68,53.42,34,1565.0,1142,328,3.6979,296.0,99600,10831
13.68,53.41,50,1533.0,532,257,2.5417,288.0,125900,10832
13.69,53.42,15,4126.0,723,266,3.0147,903.0,118800,10833
13.71,53.41,34,2518.0,1309,421,4.7861,429.0,210700,10834
13.7,53.42,52,2275.0,1166,424,4.0652,412.0,421300,10835
13.71,53.42,17,2866.0,1354,431,4.5764,442.0,257300,10836
13.7,53.43,26,4123.0,1703,895,1.9891,1145.0,500000,10837
13.91,53.22,17,2060.0,1251,602,1.9886,633.0,119200,10838
13.88,53.16,45,3046.0,1448,599,3.24,633.0,226900,10839
13.91,53.15,47,1528.0,864,308,1.9732,331.0,101000,10840
13.82,53.46,46,1613.0,966,416,2.9392,396.0,230300,10841
13.84,53.45,50,2485.0,1354,563,1.9483,607.0,150500,10842
13.85,53.45,23,1444.0,792,253,4.9079,260.0,273800,10843
13.86,53.23,52,1925.0,867,515,2.879,568.0,450000,10844
13.87,53.22,52,2383.0,990,464,3.9688,477.0,483300,10845
13.85,53.25,15,5301.0,2335,831,4.515,884.0,164000,10846
14.0,53.23,47,1911.0,697,275,6.2712,283.0,267700,10847
13.89,53.28,42,3343.0,3480,1146,1.9923,1183.0,250000,10848
13.87,53.3,22,1529.0,1543,395,1.7926,375.0,51700,10849
13.89,53.29,38,2835.0,1148,446,5.9277,447.0,446600,10850
13.68,53.4,38,3966.0,1640,729,3.8409,768.0,291400,10851
13.69,53.41,16,1565.0,893,239,5.5036,257.0,192300,10852
13.68,53.38,52,3563.0,1712,787,3.3702,832.0,335700,10853
13.69,53.39,24,1941.0,1277,435,1.056,484.0,51600,10854
13.68,53.39,15,3315.0,2749,1059,2.3199,1042.0,140100,10855
13.69,53.38,45,1770.0,1410,389,3.0592,423.0,212500,10856
13.72,53.37,37,1667.0,971,335,2.875,362.0,57400,10857
13.7,53.38,36,1462.0,664,220,5.1171,233.0,225300,10858
13.73,53.41,35,2921.0,1042,415,6.3612,438.0,482700,10859
13.71,53.39,40,1195.0,1135,315,2.1182,326.0,58900,10860
13.73,53.39,8,1519.0,711,248,5.9897,234.0,123600,10861
13.76,53.39,34,2361.0,915,437,5.687,442.0,392400,10862
13.7,53.35,19,3808.0,1776,756,4.625,790.0,282200,10863
13.72,53.32,23,4870.0,2717,928,2.596,965.0,70000,10864
13.73,53.3,17,1787.0,1341,314,2.875,330.0,112500,10865
13.73,53.34,7,20377.0,11973,3933,3.3086,4335.0,138100,10866
13.74,53.31,42,2010.0,1203,427,1.9408,494.0,134600,10867
13.72,53.31,32,2894.0,1151,446,6.2236,427.0,159700,10868
13.76,53.29,26,1471.0,1089,320,5.3057,348.0,226400,10869
13.73,53.31,33,1588.0,739,392,2.8208,454.0,238500,10870
13.77,53.35,33,3280.0,1583,559,4.5625,569.0,253500,10871
13.78,53.31,43,912.0,705,246,2.6402,255.0,185700,10872
13.75,53.33,4,80.0,55,13,7.7197,10.0,193800,10873
13.75,53.34,31,3440.0,1538,537,5.5368,574.0,325900,10874
13.99,53.16,52,2218.0,1211,422,5.0237,437.0,241900,10875
14.0,53.16,5,5492.0,2997,1405,3.3205,1549.0,172100,10876
13.93,53.16,45,621.0,257,124,1.7188,129.0,109400,10877
13.91,53.17,17,921.0,434,219,3.0185,189.0,500001,10878
13.94,53.17,24,2868.0,1284,487,3.3182,527.0,213000,10879
13.92,53.17,32,3364.0,1980,678,3.7,666.0,179000,10880
13.93,53.17,15,1291.0,582,242,2.1216,283.0,102000,10881
13.94,53.16,22,2465.0,381,146,2.875,539.0,87500,10882
13.96,53.16,52,1606.0,891,367,1.585,419.0,75500,10883
13.81,53.21,34,1089.0,995,315,2.3352,278.0,107700,10884
13.96,53.18,50,499.0,287,128,2.75,127.0,140600,10885
13.95,53.18,32,1921.0,951,334,3.233,394.0,346000,10886
13.97,53.17,25,1205.0,608,272,2.4519,260.0,208300,10887
13.97,53.19,38,1130.0,699,241,2.65,228.0,167600,10888
13.98,53.2,16,9653.0,4732,1922,3.7361,2000.0,197200,10889
13.97,53.2,18,4827.0,2471,716,6.1181,718.0,284500,10890
14.06,53.16,35,1701.0,1428,494,3.725,482.0,284600,10891
14.04,53.17,25,1137.0,604,240,1.3801,414.0,55000,10892
14.05,53.16,44,1395.0,736,288,5.6206,269.0,386400,10893
14.05,53.18,24,845.0,482,190,4.7039,190.0,225000,10894
14.05,53.17,35,367.0,398,109,2.5,113.0,166700,10895
13.99,53.14,12,3605.0,1556,549,4.9,576.0,203700,10896
14.0,53.14,23,2552.0,916,316,9.1974,305.0,500001,10897
13.91,53.19,17,3275.0,2422,637,3.7092,599.0,190500,10898
13.92,53.2,52,2359.0,1100,431,2.8333,591.0,414700,10899
13.91,53.2,11,9053.0,7096,2038,3.5082,2193.0,136500,10900
13.66,53.42,52,1944.0,696,293,8.2664,308.0,500001,10901
14.03,53.2,52,1658.0,1086,326,3.8583,322.0,261600,10902
14.04,53.2,15,1613.0,655,251,3.6875,299.0,186000,10903
14.03,53.19,37,2846.0,939,433,4.7468,553.0,294400,10904
14.02,53.19,45,3566.0,1601,653,3.8668,701.0,232000,10905
14.05,53.2,19,583.0,531,134,1.6838,113.0,95800,10906
13.87,53.14,42,2541.0,3974,1189,1.5854,1282.0,87500,10907
13.86,53.13,32,2964.0,1472,527,4.2468,547.0,221200,10908
13.73,53.35,20,1406.0,850,412,2.3261,413.0,114600,10909
13.63,53.16,19,4526.0,2318,748,4.6681,830.0,320700,10910
13.96,53.23,34,4062.0,1525,566,7.8588,597.0,454800,10911
13.95,53.23,18,1519.0,846,272,2.7792,296.0,85300,10912
14.0,53.17,11,3071.0,2812,774,1.2413,911.0,83100,10913
13.99,53.17,22,7548.0,2855,1008,6.729,1038.0,409300,10914
13.82,53.27,24,2539.0,1623,611,3.0708,695.0,188700,10915
13.98,53.21,33,2493.0,1203,436,3.765,454.0,94600,10916
14.05,53.41,23,1793.0,1145,310,5.5968,319.0,243200,10917
14.04,53.42,16,1754.0,773,277,4.817,284.0,147000,10918
13.78,53.3,37,4590.0,2920,832,3.436,857.0,94800,10919
13.8,53.31,28,3619.0,1735,789,6.1404,764.0,368400,10920
13.97,53.28,34,703.0,369,127,4.3125,127.0,210100,10921
13.79,53.31,41,428.0,585,139,3.1786,111.0,132100,10922
13.68,53.44,6,1499.0,1754,447,4.3164,437.0,143200,10923
13.69,53.44,9,1199.0,629,207,5.7393,187.0,151600,10924
13.82,53.14,28,2223.0,1271,684,2.5434,752.0,232100,10925
13.63,53.15,42,1700.0,997,436,2.9213,438.0,305000,10926
13.57,53.15,48,1052.0,793,216,1.6585,234.0,92900,10927
13.5,53.14,37,1467.0,651,354,2.375,442.0,340400,10928
13.53,53.22,43,500.0,273,120,3.3125,110.0,150000,10929
13.8,53.14,36,116.0,39,18,3.125,20.0,37500,10930
13.81,53.14,32,2236.0,818,330,7.3521,348.0,444000,10931
13.81,53.12,33,1495.0,1272,447,2.0694,474.0,143500,10932
13.64,53.15,15,5151.0,2896,897,3.4875,942.0,90800,10933
13.78,53.15,27,2911.0,1773,580,4.6528,562.0,186600,10934
13.77,53.15,35,2114.0,881,320,5.5,317.0,241400,10935
13.63,53.13,12,2453.0,1251,529,2.4122,599.0,127000,10936
13.63,53.12,16,5209.0,2284,809,4.0403,917.0,346100,10937
13.79,53.14,18,3751.0,2281,815,3.7201,878.0,183100,10938
13.78,53.14,17,9911.0,4763,1414,5.5882,1436.0,194300,10939
13.89,53.4,37,2176.0,1067,357,2.3958,460.0,78400,10940
13.92,53.26,40,2034.0,1257,797,1.2864,899.0,131300,10941
13.9,53.39,2,2112.0,703,261,6.9343,305.0,298500,10942
13.55,53.18,37,736.0,564,138,2.4167,166.0,58300,10943
13.73,53.24,52,1494.0,1463,360,3.1786,306.0,222600,10944
13.72,53.43,45,2151.0,1047,579,3.1149,643.0,218800,10945
13.67,53.22,24,1088.0,1095,246,2.4191,268.0,107300,10946
13.63,53.26,37,1002.0,1092,273,1.6333,270.0,94500,10947
13.83,53.2,6,16222.0,6700,2080,6.4963,2309.0,308100,10948
13.93,53.42,21,2837.0,2031,555,4.9271,515.0,209700,10949
14.0,53.39,52,2535.0,1094,514,3.6591,489.0,299200,10950
13.91,53.25,25,2022.0,639,278,5.8416,295.0,297600,10951
13.94,53.19,22,2711.0,1305,368,8.5407,352.0,398800,10952
13.9,53.16,27,529.0,193,155,2.0952,159.0,71300,10953
13.44,53.29,11,3572.0,1876,507,3.6615,592.0,105100,10954
13.7,53.14,37,1403.0,1587,331,2.8258,369.0,232800,10955
13.68,53.15,16,1956.0,671,319,6.4001,312.0,321800,10956
13.68,53.14,3,1629.0,1005,312,4.1293,317.0,83200,10957
13.68,53.45,21,2696.0,1208,494,2.275,578.0,122400,10958
13.69,53.45,44,1105.0,1598,372,1.2,346.0,115600,10959
13.82,53.13,26,3156.0,2394,787,3.01,857.0,191900,10960
13.71,53.45,32,2108.0,769,274,8.7172,309.0,500001,10961
13.7,53.46,10,5736.0,3528,932,4.3958,945.0,130700,10962
13.72,53.45,37,1185.0,769,235,4.4625,225.0,154200,10963
13.75,53.47,24,730.0,335,203,3.5078,196.0,362500,10964
13.73,53.48,14,6355.0,3704,1224,4.4233,1279.0,228600,10965
13.72,53.48,40,2988.0,2144,667,2.3359,690.0,189300,10966
13.74,53.48,29,2465.0,859,315,6.6605,327.0,220700,10967
13.75,53.48,6,9792.0,3744,1179,10.1714,1283.0,481500,10968
13.65,53.26,36,3097.0,1484,634,3.1905,667.0,235300,10969
13.72,53.46,16,1499.0,1292,271,4.3851,250.0,117300,10970
13.76,53.45,36,1979.0,952,339,4.0815,339.0,216200,10971
13.76,53.43,37,1925.0,1344,426,2.4866,428.0,129700,10972
13.75,53.44,48,1321.0,506,252,4.0977,263.0,229700,10973
13.76,53.44,30,2953.0,1406,580,2.6895,703.0,150000,10974
13.75,53.43,20,2018.0,1196,323,4.9318,328.0,262400,10975
13.81,53.33,44,3114.0,2959,776,3.1875,779.0,171700,10976
13.87,53.49,33,1961.0,1693,445,2.9896,462.0,236000,10977
13.82,53.4,52,583.0,730,174,1.4115,157.0,140600,10978
13.65,53.19,36,2326.0,2073,494,1.9952,543.0,112900,10979
13.87,53.5,43,1876.0,807,377,3.1571,389.0,141600,10980
13.86,53.5,26,2422.0,2601,583,1.7824,632.0,110200,10981
13.82,53.48,35,3623.0,2721,766,2.1574,841.0,86900,10982
13.85,53.18,42,3224.0,1940,674,3.2153,708.0,199700,10983
13.74,53.16,37,1244.0,394,154,10.3682,173.0,500001,10984
13.9,53.31,46,2239.0,1390,569,2.7352,508.0,137300,10985
13.9,53.25,27,1694.0,1890,373,3.0341,393.0,89100,10986
13.94,53.35,27,7714.0,3199,1100,7.1262,1132.0,446200,10987
13.9,53.26,30,1129.0,1034,237,2.3917,251.0,78600,10988
13.93,53.32,35,2263.0,1001,408,3.875,427.0,172000,10989
13.9,53.29,24,1232.0,1184,626,1.0391,663.0,162500,10990
13.8,53.3,26,4211.0,2352,734,5.2396,741.0,223900,10991
13.88,53.25,36,1930.0,915,328,5.2713,354.0,244400,10992
13.91,53.35,24,1684.0,781,230,6.8667,232.0,279600,10993
13.7,53.27,42,2993.0,1594,546,4.4821,512.0,252400,10994
13.74,53.23,40,2866.0,1305,589,3.6321,617.0,209100,10995
13.75,53.32,30,2831.0,3649,883,1.9668,862.0,152100,10996
13.7,53.33,26,3527.0,1615,542,6.1624,547.0,279400,10997
13.76,53.18,24,4043.0,2174,859,2.2244,952.0,114900,10998
13.9,53.13,36,1348.0,643,221,3.6447,234.0,211000,10999
13.89,53.15,2,5042.0,2784,787,4.6484,834.0,145900,11000
14.0,53.24,5,16884.0,9509,2688,4.0938,2865.0,130900,11001
13.9,53.4,36,1864.0,1052,325,3.4205,331.0,76600,11002
13.93,53.4,29,1978.0,823,490,1.9688,538.0,135600,11003
13.58,53.26,15,3428.0,2303,486,2.5953,491.0,67500,11004
13.97,53.35,34,8400.0,4101,1717,4.1033,1812.0,301000,11005
13.99,53.43,52,2018.0,1142,463,3.7083,422.0,307700,11006
13.92,53.41,35,1855.0,985,329,6.0196,345.0,255100,11007
13.72,53.13,36,1928.0,1008,368,4.733,361.0,233700,11008
13.97,53.37,26,2302.0,2660,1004,2.3567,1124.0,253100,11009
13.94,53.32,15,2235.0,1376,516,1.9032,545.0,100000,11010
13.65,53.21,25,4984.0,2414,961,2.2937,1029.0,72300,11011
14.01,53.19,45,593.0,481,128,2.5938,133.0,199300,11012
13.96,53.19,26,2296.0,842,263,7.7889,275.0,309900,11013
13.96,53.27,34,2131.0,1373,562,2.113,594.0,102100,11014
14.0,53.36,28,2932.0,1198,624,3.2417,739.0,210800,11015
14.02,53.33,52,1743.0,1206,384,1.6875,421.0,116000,11016
14.01,53.39,9,1567.0,675,294,5.2124,299.0,199600,11017
13.98,53.38,33,6277.0,3025,1211,5.4721,1274.0,343300,11018
13.97,53.41,38,4715.0,1660,637,10.1882,691.0,500001,11019
13.97,53.42,45,973.0,500,177,2.6389,183.0,30000,11020
13.97,53.4,17,2524.0,771,317,8.7604,332.0,331800,11021
13.93,53.38,45,1908.0,890,342,4.575,361.0,336000,11022
13.94,53.38,25,6348.0,4188,1497,3.139,1615.0,185700,11023
13.93,53.37,37,2379.0,1327,445,4.25,462.0,172100,11024
13.91,53.34,20,1982.0,308,132,3.1429,358.0,240900,11025
13.61,53.38,19,3792.0,2105,834,5.2363,790.0,310000,11026
13.99,53.34,16,2676.0,1377,395,6.5513,391.0,350400,11027
13.77,53.45,17,1319.0,384,269,1.8229,316.0,137500,11028
13.76,53.46,22,2526.0,1556,529,2.8646,530.0,120800,11029
13.98,53.33,39,2309.0,870,546,3.1677,526.0,453400,11030
13.86,53.47,23,1426.0,954,319,3.0357,313.0,151500,11031
13.85,53.47,21,2066.0,919,395,3.267,393.0,176200,11032
14.02,53.2,16,4274.0,2240,704,5.4218,715.0,233900,11033
13.99,53.21,44,1497.0,542,274,5.0052,277.0,321800,11034
13.97,53.26,35,1335.0,635,296,3.6053,296.0,345800,11035
13.99,53.41,18,3208.0,1973,614,3.8162,643.0,235000,11036
13.93,53.22,31,1310.0,563,310,4.6528,342.0,457100,11037
13.9,53.24,9,2522.0,1591,481,4.9091,547.0,259700,11038
13.9,53.23,13,3435.0,1761,699,3.4792,708.0,107600,11039
13.83,53.22,7,5664.0,2493,1101,5.8252,1174.0,264700,11040
13.97,53.43,45,2564.0,1056,460,4.7328,499.0,351100,11041
13.96,53.39,52,2130.0,921,395,2.9605,455.0,500001,11042
13.56,53.3,10,1170.0,537,194,3.2813,225.0,163200,11043
13.98,53.15,34,1540.0,1037,317,2.2132,328.0,138500,11044
13.69,53.16,5,4246.0,1933,722,6.9501,689.0,225700,11045
13.63,53.14,19,1791.0,327,185,3.3625,367.0,100000,11046
13.73,53.37,18,7245.0,2893,1049,6.9508,1029.0,361200,11047
13.74,53.37,11,7392.0,3841,1621,2.8326,1796.0,163000,11048
13.73,53.36,21,1789.0,2300,677,2.754,537.4777164400161,179800,11049
13.74,53.36,17,5451.0,3533,940,3.9191,1008.0,101600,11050
13.89,53.14,21,4185.0,3122,993,3.0481,1018.0,210000,11051
13.69,53.18,43,1222.0,565,309,4.8482,303.0,500001,11052
13.7,53.18,41,848.0,1428,313,1.5603,323.0,109600,11053
13.74,53.17,26,2187.0,1339,463,2.0395,472.0,67900,11054
13.57,53.41,23,2377.0,1101,408,5.3439,403.0,227100,11055
13.6,53.41,22,492.0,634,261,1.6406,269.0,300000,11056
13.47,53.23,16,3569.0,1505,783,4.9167,821.0,251100,11057
13.58,53.36,37,1184.0,1320,276,2.3,290.0,165600,11058
13.54,53.35,28,6270.0,2549,1497,3.2241,1706.0,295800,11059
13.54,53.13,22,3650.0,1637,520,5.3774,527.0,325600,11060
14.05,53.38,19,2237.0,1438,551,2.3382,580.0,120700,11061
13.59,53.17,28,1321.0,652,239,4.9808,240.0,263100,11062
13.94,53.18,28,633.0,525,170,3.6042,137.0,95600,11063
14.16,53.36,52,205.0,228,132,1.9063,119.0,200000,11064
14.06,53.31,7,9613.0,4487,1653,3.6667,1666.0,250600,11065
14.08,53.28,27,3028.0,1284,498,4.5833,486.0,308800,11066
14.08,53.29,26,2420.0,1383,469,3.5403,532.0,113500,11067
14.1,53.38,21,9135.0,3748,1502,6.0859,1534.0,266000,11068
14.22,53.24,19,6206.0,2455,1472,5.145,1611.0,420200,11069
14.16,53.23,26,3077.0,1603,595,2.7174,607.0,137500,11070
14.37,53.24,11,2722.0,1565,508,5.1645,554.0,164100,11071
14.11,53.32,14,520.0,282,213,2.2857,292.0,500001,11072
14.12,53.33,32,3521.0,1706,723,3.4705,748.0,228600,11073
14.1,53.33,31,394.0,573,131,1.8173,117.0,154200,11074
14.1,53.34,13,4011.0,2064,914,3.6953,936.0,157600,11075
14.13,53.35,25,3445.0,2400,750,3.4702,801.0,161900,11076
14.11,53.37,17,4526.0,2088,655,5.6885,717.0,268200,11077
14.12,53.37,33,2577.0,1867,566,3.3632,590.0,265100,11078
14.06,53.39,34,876.0,424,163,5.2769,150.0,241100,11079
14.14,53.38,40,680.0,995,249,2.2607,273.0,165600,11080
14.12,53.15,35,2705.0,1526,793,3.0349,785.0,266700,11081
14.17,53.21,24,421.0,163,75,14.5833,64.0,500001,11082
14.17,53.2,27,6341.0,2899,1192,3.6336,1289.0,235200,11083
14.16,53.21,36,1354.0,771,267,2.2723,258.0,78800,11084
14.37,53.17,18,2912.0,999,411,2.7344,663.0,91900,11085
14.14,53.37,9,4838.0,2090,695,6.6536,759.0,307800,11086
14.08,53.33,27,836.0,303,133,3.875,132.0,127400,11087
14.07,53.35,25,3309.0,2299,837,3.0417,902.0,237000,11088
14.29,53.19,26,2280.0,669,502,2.3438,550.0,72300,11089
14.29,53.21,5,208.0,132,56,2.5333,78.0,75000,11090
14.27,53.19,38,1607.0,1130,334,4.4821,337.0,190700,11091
14.26,53.19,33,797.0,385,133,6.7974,125.0,367600,11092
14.26,53.21,13,4284.0,3806,1252,1.3125,1452.0,350000,11093
14.25,53.2,49,2176.0,1040,448,4.2414,441.0,500001,11094
14.12,53.35,20,1288.0,539,181,5.8652,179.0,302600,11095
14.09,53.38,32,2572.0,1128,395,5.0,406.0,287600,11096
14.09,53.35,16,2874.0,3078,651,1.8843,677.0,55200,11097
14.08,53.35,35,1928.0,1056,366,4.0893,360.0,215700,11098
14.09,53.37,35,1214.0,478,265,4.0156,300.0,500001,11099
14.15,53.43,5,186.0,41,21,2.7,43.0,58800,11100
14.11,53.38,14,5232.0,3041,839,5.826,810.0,247900,11101
14.39,53.31,17,1483.0,481,211,1.4896,284.0,83300,11102
14.38,53.3,21,3736.0,2021,640,4.4545,738.0,142400,11103
14.19,53.42,18,414.0,98,54,1.5417,86.0,57500,11104
14.2,53.42,35,1244.0,1603,322,2.9583,324.0,175400,11105
14.16,53.37,46,672.0,351,136,5.3264,149.0,258100,11106
14.37,53.18,21,3843.0,1850,705,4.6758,716.0,264200,11107
14.37,53.16,39,1186.0,539,212,2.0938,238.0,79600,11108
14.37,53.19,52,2442.0,1188,436,4.3909,449.0,317700,11109
14.36,53.18,23,2459.0,2720,598,2.8072,689.0,164700,11110
14.36,53.16,18,1996.0,1270,400,2.7083,405.0,91200,11111
14.37,53.14,20,3550.0,2229,681,3.0199,736.0,128800,11112
14.31,53.06,24,1956.0,969,256,6.8154,262.0,265900,11113
14.35,53.18,52,2064.0,1726,466,3.4028,496.0,233300,11114
14.2,53.21,19,4414.0,1865,699,3.6406,767.0,150900,11115
14.23,53.17,48,3551.0,1601,827,3.2279,826.0,400000,11116
14.21,53.18,39,986.0,1347,299,2.2907,361.0,133900,11117
14.22,53.17,18,1645.0,1221,410,1.3269,430.0,108000,11118
14.36,53.26,37,2356.0,1231,499,2.965,476.0,155700,11119
14.36,53.25,28,2315.0,1360,504,2.9861,538.0,218600,11120
14.17,53.18,21,1062.0,631,185,4.7386,179.0,394100,11121
14.16,53.2,35,1193.0,1784,341,1.8652,355.0,116100,11122
14.36,53.15,17,2385.0,1118,369,4.2813,372.0,169900,11123
14.36,53.14,22,2442.0,1301,290,3.1563,624.0,300000,11124
14.2,53.41,32,2722.0,2541,462,4.2305,571.0,221400,11125
14.31,53.28,34,1391.0,943,281,2.4219,297.0,83900,11126
14.41,53.33,27,966.0,462,230,1.7,251.0,350000,11127
14.11,53.31,20,10722.0,3731,1511,9.7449,1617.0,500001,11128
14.12,53.31,29,1699.0,1052,411,3.2122,399.0,195500,11129
14.11,53.34,25,1026.0,1646,283,4.2019,288.0,163900,11130
14.09,53.33,33,1940.0,877,314,5.4386,327.0,280400,11131
14.18,53.36,46,3402.0,1389,504,5.3462,503.0,270400,11132
14.27,53.27,39,440.0,270,97,6.0582,83.0,157700,11133
14.39,53.32,17,2594.0,3950,973,2.0348,1028.0,177200,11134
14.4,53.32,32,1993.0,1385,380,3.7258,388.0,181900,11135
14.37,53.3,16,1704.0,689,348,4.4239,402.0,267100,11136
14.32,53.31,15,2392.0,747,421,3.5341,446.0,500001,11137
14.13,53.34,23,1378.0,767,266,4.0625,269.0,145000,11138
14.11,53.43,28,60.0,46,13,4.35,10.0,67500,11139
14.11,53.42,15,1945.0,515,273,2.0109,536.0,54300,11140
14.12,53.42,10,11836.0,3811,1570,4.0079,2405.0,134500,11141
14.17,53.35,52,1388.0,735,239,3.7404,271.0,247700,11142
14.18,53.35,24,2932.0,5516,911,2.7535,955.0,111000,11143
14.17,53.36,37,1798.0,860,340,4.2143,331.0,228500,11144
14.11,53.33,46,1718.0,756,343,3.2125,344.0,247000,11145
14.12,53.34,13,3356.0,1458,601,3.8257,589.0,94200,11146
14.11,53.35,41,303.0,216,80,2.2212,78.0,55500,11147
14.11,53.36,9,1554.0,1704,761,2.0185,815.0,141700,11148
14.1,53.35,10,5951.0,3204,1159,2.7011,1330.0,110200,11149
14.14,53.34,24,3403.0,2829,612,4.775,656.0,191900,11150
14.13,53.33,25,3502.0,1713,508,5.5181,508.0,242100,11151
14.15,53.33,39,869.0,406,165,4.0313,173.0,253800,11152
14.14,53.31,7,3561.0,1921,657,4.1128,722.0,209700,11153
14.13,53.32,27,3459.0,1760,654,3.4545,640.0,89800,11154
