longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
14.59,51.63,11.0,2838.0,1331.0,426.0,4.945,429.0,298400.0,12560
14.64,51.63,29.0,3119.0,1476.0,487.0,5.8123,507.0,281500.0,12561
14.67,51.67,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,6.9051,457.5068800028618,340900.0,12562
14.65,51.7,52.0,3602.0,2270.0,647.0,3.8934,738.0,251800.0,12563
14.6,51.65,10.0,1060.0,1025.0,288.0,3.0074,332.0,175000.0,12564
14.44,51.56,14.0,2351.0,1128.0,363.0,6.9903,341.0,141200.0,12565
14.67,51.59,26.0,2256.0,937.0,372.0,5.0528,360.0,153700.0,12566
14.69,51.69,38.0,917.0,494.0,233.0,1.9241,256.0,150000.0,12567
14.11,51.77,19.0,2265.0,904.0,279.0,3.665552516894221,283.0,461300.0,12568
14.57,51.76,31.0,914.0,556.0,161.0,3.7344,177.0,115300.0,12569
14.12,51.66,46.0,1938.0,768.0,332.0,4.2727,341.0,246900.0,12570
14.11,51.64,29.0,3201.0,1722.0,570.0,4.4597,640.0,204100.0,12571
14.32,51.64,34.0,2395.0,1087.0,438.0,5.9683,469.0,394600.0,12572
14.36,51.55,28.0,2221.4102736512973,2431.0,876.0,3.665552516894221,904.0,191930.96528948846,12573
14.31,51.64,44.0,3022.0,1235.0,477.0,6.7058,473.0,191930.96528948846,12574
14.17,51.63,8.0,2221.4102736512973,1225.2837321251593,1059.0,4.2155,457.5068800028618,247800.0,12575
14.33,51.62,14.0,2561.0,1172.0,378.0,7.6107,404.0,191930.96528948846,12576
14.31,51.62,21.0,3354.0,1225.2837321251593,430.14788333569305,2.5262,457.5068800028618,167300.0,12577
14.32,51.61,39.0,1313.0,575.0,231.0,3.1711,306.0,116100.0,12578
14.62,51.61,26.0,2754.0,1128.0,395.0,6.3719,402.0,466900.0,12579
14.47,51.72,33.0,555.0,612.0,176.0,2.1786,165.0,137500.0,12580
14.37,51.8,34.0,2765.0,1422.0,438.0,5.4727,515.0,238900.0,12581
14.42,51.77,15.0,2226.0,1004.0,417.0,2.7868,421.0,117800.0,12582
14.4,51.78,15.0,4713.0,2197.0,673.0,7.5426,671.0,294800.0,12583
14.46,51.79,27.0,2521.0,1307.0,456.0,3.0911,484.0,86900.0,12584
14.46,51.78,38.0,490.0,402.0,100.0,3.125,101.0,175900.0,12585
14.5,51.76,24.0,1296.0,850.0,367.0,2.7545,384.0,231300.0,12586
14.57,51.73,35.0,3040.0,1374.0,518.0,6.1004,520.0,426400.0,12587
14.1,51.73,52.0,1495.0,459.0,190.0,3.665552516894221,230.0,191930.96528948846,12588
14.42,51.63,45.0,3030.0,916.0,399.0,3.665552516894221,433.0,191930.96528948846,12589
14.46,51.69,26.0,1967.0,692.0,538.0,1.6111,577.0,54300.0,12590
14.45,51.68,10.0,1409.0,782.0,222.0,4.0227,248.0,107700.0,12591
14.49,51.72,50.0,2159.0,1111.0,417.0,3.5588,437.0,346400.0,12592
14.48,51.64,42.0,2472.0,1225.2837321251593,430.14788333569305,1.2254,537.4777164400161,162500.0,12593
14.46,51.65,23.0,3862.0,2082.0,652.0,3.154,699.0,115700.0,12594
14.5,51.64,27.0,3358.0,2415.0,956.0,1.4589,1069.0,87500.0,12595
14.44,51.62,18.0,681.0,272.0,105.0,2.8906,120.0,140600.0,12596
14.44,51.63,30.0,2369.0,1225.2837321251593,770.0,2.1964,753.0,158500.0,12597
14.43,51.64,24.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.1104,457.5068800028618,230000.0,12598
14.42,51.64,45.0,1827.0,1507.0,410.0,2.8942,408.0,129000.0,12599
14.12,51.78,52.0,678.0,791.0,186.0,4.0625,173.0,171300.0,12600
14.31,51.61,43.0,1500.0,1726.0,440.0,1.8641,419.0,165100.0,12601
14.27,51.61,36.0,1018.0,329.0,169.0,3.665552516894221,148.0,191930.96528948846,12602
14.27,51.62,41.0,1413.0,1070.0,259.0,2.3578,261.0,166700.0,12603
14.3,51.63,10.0,2221.4102736512973,1225.2837321251593,430.14788333569305,6.3875,457.5068800028618,310700.0,12604
14.17,51.79,23.0,2068.0,1898.0,570.0,2.5506,658.0,230800.0,12605
14.38,51.71,20.0,3425.0,1489.0,443.0,6.2552,448.0,296400.0,12606
14.24,51.63,22.0,2938.0,1501.0,561.0,2.7356,619.0,96100.0,12607
14.24,51.77,44.0,3030.0,1373.0,582.0,2.9054,589.0,155200.0,12608
14.72,51.65,24.0,1213.0,699.0,386.0,1.3007,395.0,94600.0,12609
14.69,51.64,24.0,1799.0,1416.0,408.0,2.0673,470.0,136900.0,12610
14.72,51.62,14.0,3520.0,1748.0,582.0,4.3162,604.0,87100.0,12611
14.53,51.75,16.0,2221.4102736512973,1225.2837321251593,430.14788333569305,6.5138,457.5068800028618,311500.0,12612
14.47,51.75,36.0,1521.0,736.0,241.0,4.3542,253.0,237500.0,12613
14.4,51.77,14.0,1847.0,238.0,98.0,3.6042,439.0,137500.0,12614
14.52,51.78,29.0,473.0,359.0,87.0,7.0309,103.0,475000.0,12615
14.54,51.76,52.0,1370.0,617.0,228.0,2.55,258.0,112900.0,12616
14.51,51.75,45.0,453.0,749.0,137.0,1.475,146.0,187500.0,12617
14.49,51.79,8.0,2888.0,2441.0,683.0,2.7048,662.0,153000.0,12618
14.2,51.63,15.0,2380.0,1292.0,388.0,4.6029,385.0,142600.0,12619
14.19,51.63,16.0,2814.0,1305.0,465.0,5.5121,485.0,224100.0,12620
14.18,51.76,8.0,1145.0,447.0,216.0,4.0781,241.0,124300.0,12621
14.17,51.71,24.0,1766.0,1028.0,372.0,3.5402,340.0,98700.0,12622
14.16,51.71,34.0,2065.0,2626.0,775.0,1.8214,839.0,211100.0,12623
14.1,51.72,52.0,3640.0,1525.0,796.0,4.4375,840.0,191930.96528948846,12624
14.14,51.68,37.0,991.0,463.0,177.0,5.1701,180.0,294200.0,12625
14.14,51.61,44.0,1918.0,1041.0,364.0,2.8542,387.0,126500.0,12626
14.47,51.8,16.0,1644.0,1033.0,267.0,6.5116,251.0,244300.0,12627
14.51,51.65,39.0,1758.0,892.0,447.0,3.6406,436.0,278900.0,12628
14.42,51.61,25.0,1435.0,746.0,259.0,1.7788,304.0,57900.0,12629
14.11,51.52,34.0,1954.0,1130.0,367.0,4.6447,357.0,304500.0,12630
14.12,51.54,52.0,1219.0,847.0,283.0,1.6691,288.0,183300.0,12631
14.49,51.65,14.0,2452.0,954.0,275.0,3.665552516894221,296.0,388300.0,12632
14.55,51.65,18.0,3312.0,1251.0,512.0,3.0139,705.0,82600.0,12633
14.48,51.62,33.0,1595.0,991.0,300.0,4.6937,292.0,134100.0,12634
14.43,51.61,35.0,1574.0,1088.0,289.0,4.0938,276.0,165300.0,12635
14.44,51.6,36.0,1543.0,1355.0,303.0,3.5313,297.0,117800.0,12636
14.46,51.58,27.0,2209.0,1034.0,344.0,4.7125,353.0,250900.0,12637
14.44,51.57,29.0,1640.0,939.0,340.0,2.8321,376.0,150000.0,12638
14.51,51.59,8.0,943.0,475.0,155.0,4.9327,189.0,89500.0,12639
14.53,51.58,21.0,2455.0,1015.0,597.0,3.7596,660.0,381300.0,12640
14.36,51.69,17.0,1964.0,808.0,286.0,5.9629,314.0,286000.0,12641
14.37,51.59,33.0,1287.0,580.0,210.0,3.2019,214.0,112500.0,12642
14.5,51.58,30.0,4375.0,2038.0,709.0,5.1202,689.0,133800.0,12643
14.53,51.56,14.0,3205.0,1439.0,456.0,5.7452,465.0,240900.0,12644
14.19,51.78,26.0,2016.0,1105.0,357.0,6.0878,322.0,246900.0,12645
14.16,51.67,32.0,1901.0,946.0,418.0,2.7264,400.0,311100.0,12646
14.2,51.62,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,7.611,457.5068800028618,350700.0,12647
14.21,51.62,33.0,1587.0,1159.0,331.0,2.8021,374.0,195100.0,12648
14.18,51.61,47.0,1082.0,455.0,193.0,3.0132,198.0,223200.0,12649
14.64,51.57,37.0,1073.0,1197.0,250.0,2.7109,265.0,133000.0,12650
14.65,51.58,45.0,2923.0,1903.0,560.0,3.1729,604.0,218700.0,12651
14.39,51.55,36.0,2326.0,2635.0,657.0,2.1985,729.0,141800.0,12652
14.34,51.57,36.0,1471.0,1182.0,326.0,2.7031,360.0,175800.0,12653
14.75,51.61,16.0,2095.0,963.0,411.0,5.5,450.0,224100.0,12654
14.73,51.59,19.0,2758.0,2047.0,591.0,2.6618,675.0,179700.0,12655
14.72,51.63,3.0,945.0,337.0,123.0,3.665552516894221,115.0,191930.96528948846,12656
14.4,51.54,37.0,2926.0,1363.0,815.0,4.5987,874.0,356000.0,12657
14.57,51.7,7.0,1626.0,677.0,304.0,2.3125,325.0,170800.0,12658
14.53,51.77,30.0,2388.0,1117.0,375.0,4.1058,393.0,164000.0,12659
14.51,51.78,45.0,1165.0,845.0,251.0,4.1875,236.0,267300.0,12660
14.36,51.53,23.0,2305.0,2493.0,502.0,3.6618,538.0,183500.0,12661
14.43,51.55,42.0,1741.0,723.0,306.0,5.5379,301.0,410500.0,12662
14.44,51.55,27.0,504.0,789.0,167.0,0.9518,142.0,91400.0,12663
14.41,51.57,25.0,1709.0,632.0,292.0,1.7868,439.0,45500.0,12664
14.37,51.58,29.0,2333.0,1120.0,540.0,2.4042,538.0,205600.0,12665
14.28,51.79,25.0,2024.0,907.0,335.0,5.4127,312.0,392800.0,12666
14.3,51.7,14.0,980.0,659.0,183.0,4.4306,171.0,170100.0,12667
14.35,51.68,29.0,1995.0,1261.0,354.0,1.9073,392.0,79200.0,12668
14.38,51.62,35.0,2144.0,1192.0,417.0,4.1458,423.0,231500.0,12669
14.1,51.62,19.0,1749.0,969.0,391.0,3.75,406.0,173400.0,12670
14.68,51.72,31.0,1205.0,1476.0,301.0,4.0231,280.0,139200.0,12671
14.74,51.59,27.0,2859.0,1144.0,430.0,5.0822,464.0,327500.0,12672
14.39,51.69,33.0,1474.0,1205.0,335.0,3.1397,325.0,166800.0,12673
14.15,51.77,19.0,4592.0,2769.0,838.0,3.3622,895.0,105100.0,12674
14.11,51.8,35.0,4085.0,1225.2837321251593,906.0,3.4812,919.0,160200.0,12675
14.71,51.56,35.0,1438.0,794.0,306.0,1.975,333.0,138100.0,12676
13.16,51.63,28.0,2823.0,1189.0,433.0,5.1733,476.0,198100.0,12677
13.17,51.79,21.0,3520.0,1486.0,753.0,3.0905,831.0,264300.0,12678
13.26,51.58,44.0,548.0,435.0,136.0,2.1111,119.0,79700.0,12679
13.21,51.41,52.0,189.0,121.0,37.0,3.0208,34.0,60000.0,12680
13.23,51.44,40.0,1251.0,729.0,343.0,2.4688,336.0,236400.0,12681
13.25,51.44,17.0,1957.0,863.0,269.0,7.3339,261.0,294200.0,12682
13.38,51.44,31.0,1551.0,1058.0,287.0,3.3438,296.0,92600.0,12683
13.39,51.44,4.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.8171,457.5068800028618,225200.0,12684
13.15,51.49,25.0,2221.4102736512973,2626.0,1049.0,6.5475,1157.0,191930.96528948846,12685
13.38,51.43,5.0,706.0,839.0,199.0,4.5208,203.0,165000.0,12686
13.22,51.63,19.0,2356.0,1291.0,418.0,4.2308,440.0,416100.0,12687
13.29,51.58,46.0,2273.0,1088.0,447.0,2.2532,495.0,109400.0,12688
13.24,51.61,16.0,2770.0,1269.0,429.0,6.6783,406.0,275000.0,12689
13.41,51.59,16.0,2127.0,1532.0,499.0,2.7348,512.0,231300.0,12690
13.3,51.61,24.0,873.0,529.0,308.0,0.9304,320.0,151600.0,12691
13.18,51.66,14.0,1413.0,744.0,338.0,3.7988,372.0,184100.0,12692
13.38,51.52,16.0,1739.0,1235.0,420.0,2.2969,478.0,116100.0,12693
13.12,51.66,35.0,1790.0,924.0,263.0,5.296,269.0,226200.0,12694
13.32,51.65,36.0,452.0,248.0,83.0,1.9688,80.0,226000.0,12695
13.32,51.66,20.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.7907,457.5068800028618,264200.0,12696
13.32,51.51,11.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.8583,1149.0,137900.0,12697
13.25,51.68,29.0,2929.0,1618.0,584.0,3.6875,640.0,213200.0,12698
13.23,51.46,26.0,3909.0,1884.0,665.0,4.1361,670.0,121000.0,12699
13.36,51.45,4.0,2145.0,1024.0,308.0,5.0864,334.0,113700.0,12700
13.28,51.68,48.0,2063.0,1054.0,466.0,2.2625,484.0,132900.0,12701
13.21,51.54,41.0,1175.0,1241.0,352.0,1.2273,340.0,98400.0,12702
13.26,51.71,25.0,1268.0,991.0,299.0,3.0284,282.0,123600.0,12703
13.25,51.6,41.0,2398.0,1143.0,444.0,3.0352,448.0,69800.0,12704
13.37,51.76,5.0,5428.0,2725.0,902.0,3.9323,994.0,130100.0,12705
13.4,51.67,19.0,3599.0,1572.0,601.0,2.234,695.0,58600.0,12706
13.19,51.6,38.0,1340.0,766.0,241.0,3.2833,298.0,111700.0,12707
13.27,51.58,35.0,1299.0,705.0,245.0,2.8333,254.0,103000.0,12708
13.4,51.79,30.0,1631.0,523.0,216.0,7.875,212.0,351900.0,12709
13.24,51.78,29.0,3675.0,1457.0,591.0,6.0553,613.0,369400.0,12710
13.39,51.78,20.0,2410.0,2135.0,578.0,1.6887,632.0,148600.0,12711
13.36,51.56,46.0,2437.0,1151.0,477.0,2.4444,502.0,134100.0,12712
13.39,51.71,35.0,1420.0,469.0,177.0,3.665552516894221,193.0,191930.96528948846,12713
13.22,51.7,44.0,4505.0,2296.0,899.0,3.4811,894.0,300500.0,12714
13.28,51.42,6.0,2221.4102736512973,2551.0,919.0,3.0723,1115.0,137300.0,12715
13.35,51.62,35.0,562.0,240.0,106.0,0.9338,174.0,112500.0,12716
13.32,51.79,38.0,1010.0,1157.0,301.0,1.6341,315.0,161800.0,12717
13.33,51.79,27.0,2221.4102736512973,2723.0,1035.0,5.2131,1073.0,252500.0,12718
13.35,51.57,13.0,1524.0,994.0,370.0,2.5446,366.0,93800.0,12719
13.33,51.59,25.0,2174.0,603.0,352.0,3.3967,428.0,249400.0,12720
13.24,51.43,21.0,2050.0,1131.0,550.0,2.4779,608.0,165000.0,12721
13.25,51.43,37.0,987.0,551.0,191.0,3.5865,187.0,112000.0,12722
13.24,51.55,16.0,4138.0,1762.0,723.0,3.1979,758.0,137500.0,12723
13.36,51.57,20.0,1157.0,572.0,191.0,5.3495,179.0,177300.0,12724
13.4,51.77,32.0,3661.0,1613.0,706.0,3.0687,787.0,63500.0,12725
13.2,51.72,39.0,493.0,259.0,138.0,2.3667,168.0,17500.0,12726
13.3,51.46,27.0,1265.0,660.0,232.0,5.3911,216.0,281200.0,12727
13.15,51.61,18.0,1433.0,1092.0,276.0,1.9135,265.0,49400.0,12728
13.31,51.42,20.0,3968.0,2629.0,903.0,2.9915,931.0,166700.0,12729
13.25,51.69,50.0,1430.0,620.0,201.0,3.665552516894221,186.0,483300.0,12730
13.27,51.77,16.0,1106.0,505.0,187.0,5.0126,195.0,192300.0,12731
13.4,51.56,29.0,2976.0,2452.0,633.0,3.0638,662.0,113600.0,12732
13.36,51.69,35.0,1005.0,742.0,221.0,3.5481,224.0,158100.0,12733
13.41,51.56,8.0,2649.0,1238.0,354.0,8.0409,340.0,337900.0,12734
13.41,51.55,31.0,840.0,429.0,150.0,2.4063,154.0,170200.0,12735
13.19,51.55,16.0,2998.0,1606.0,615.0,3.7622,603.0,150000.0,12736
13.33,51.49,29.0,1194.0,474.0,170.0,6.1001,176.0,298900.0,12737
13.28,51.58,52.0,2204.0,899.0,445.0,4.1765,498.0,393900.0,12738
13.19,51.44,24.0,4248.0,3118.0,798.0,4.2222,840.0,207200.0,12739
13.19,51.43,22.0,4935.0,2874.0,938.0,3.9825,954.0,180500.0,12740
13.42,51.54,20.0,1201.0,601.0,234.0,2.5556,282.0,177500.0,12741
13.37,51.59,26.0,4186.0,2447.0,777.0,4.9917,767.0,248100.0,12742
13.4,51.58,35.0,1372.0,850.0,328.0,1.6331,360.0,67500.0,12743
13.38,51.58,28.0,1395.0,1220.0,362.0,3.3008,398.0,193800.0,12744
13.37,51.58,37.0,2344.0,1134.0,513.0,2.4394,546.0,118300.0,12745
13.28,51.79,21.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.665552516894221,457.5068800028618,191930.96528948846,12746
13.3,51.6,37.0,1462.0,600.0,236.0,5.2015,243.0,302000.0,12747
13.39,51.74,35.0,1817.0,659.0,262.0,6.8336,262.0,457200.0,12748
13.38,51.64,26.0,2830.0,1204.0,404.0,6.1273,399.0,289600.0,12749
13.3,51.44,19.0,1920.0,1413.0,432.0,4.0313,471.0,147500.0,12750
13.19,51.73,18.0,2487.0,980.0,503.0,3.5506,516.0,187500.0,12751
13.21,51.72,16.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.7589,457.5068800028618,178200.0,12752
13.41,51.5,36.0,1674.0,818.0,307.0,3.4773,309.0,150400.0,12753
13.41,51.66,52.0,2137.0,1194.0,444.0,1.3029,448.0,69100.0,12754
13.29,51.63,23.0,1745.0,1054.0,325.0,0.8026,374.0,112500.0,12755
13.31,51.63,27.0,1095.0,1300.0,318.0,2.6548,340.0,123200.0,12756
13.2,51.75,35.0,2605.0,1110.0,406.0,5.5519,410.0,329500.0,12757
13.37,51.53,25.0,2054.0,2271.0,564.0,2.3049,609.0,150000.0,12758
13.28,51.65,19.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.3644,457.5068800028618,137400.0,12759
13.27,51.65,24.0,979.0,546.0,291.0,1.186,287.0,67000.0,12760
13.31,51.71,17.0,2799.0,2015.0,592.0,3.0536,637.0,143600.0,12761
13.3,51.73,36.0,2831.0,1462.0,569.0,3.8646,573.0,214600.0,12762
13.39,51.53,25.0,1262.0,534.0,226.0,2.6607,293.0,90400.0,12763
13.4,51.55,46.0,1497.0,787.0,271.0,2.1908,309.0,48100.0,12764
13.4,51.73,20.0,1454.0,624.0,262.0,1.925,326.0,65500.0,12765
13.36,51.72,27.0,1702.0,2091.0,352.0,3.7917,381.0,131100.0,12766
13.25,51.76,24.0,2598.0,1184.0,435.0,5.8623,443.0,287800.0,12767
13.24,51.62,4.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.5604,457.5068800028618,145900.0,12768
13.25,51.61,45.0,1436.0,662.0,292.0,3.625,374.0,329400.0,12769
13.15,51.74,15.0,4798.0,3087.0,430.14788333569305,2.127,457.5068800028618,163300.0,12770
13.39,51.58,50.0,2518.0,979.0,516.0,4.6912,507.0,191930.96528948846,12771
13.4,51.64,15.0,1070.0,1070.0,243.0,1.5642,256.0,51500.0,12772
13.36,51.54,52.0,1780.0,824.0,317.0,2.75,373.0,109900.0,12773
13.23,51.55,44.0,1231.0,682.0,244.0,3.2344,258.0,170100.0,12774
13.38,52.13,10.0,3075.0,1368.0,487.0,4.6667,498.0,130100.0,12775
13.39,52.14,32.0,4227.0,2842.0,795.0,3.9646,785.0,137800.0,12776
13.38,52.14,22.0,2221.4102736512973,1225.2837321251593,430.14788333569305,2.875,457.5068800028618,227100.0,12777
13.39,52.13,37.0,1507.0,632.0,253.0,4.5553,242.0,191000.0,12778
13.38,52.11,19.0,3889.0,1872.0,731.0,2.6812,832.0,107600.0,12779
13.35,52.14,46.0,1885.0,871.0,347.0,1.6352,385.0,53100.0,12780
13.34,52.15,6.0,3340.0,2315.0,846.0,2.8884,945.0,252300.0,12781
13.22,52.19,52.0,1380.0,553.0,288.0,4.0417,322.0,191930.96528948846,12782
13.13,52.22,26.0,3924.0,2332.0,725.0,3.7772,781.0,223900.0,12783
13.38,52.23,21.0,2693.0,1337.0,435.0,3.8534,481.0,99700.0,12784
13.38,52.22,6.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.4493,457.5068800028618,242600.0,12785
13.2,51.8,19.0,3753.0,1952.0,738.0,3.0954,761.0,86500.0,12786
13.04,52.17,36.0,2283.0,1836.0,462.0,2.8793,499.0,118100.0,12787
13.08,52.19,15.0,2849.0,1546.0,582.0,2.7587,668.0,228600.0,12788
13.09,52.21,41.0,555.0,1492.0,123.0,2.2813,130.0,125000.0,12789
13.09,52.2,38.0,2751.0,1390.0,489.0,3.7277,522.0,165100.0,12790
13.11,52.17,42.0,2210.0,1228.0,605.0,2.5982,643.0,315800.0,12791
12.96,52.18,28.0,2152.0,1623.0,429.0,4.35,415.0,200500.0,12792
12.95,52.18,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.9936,1154.0,148500.0,12793
13.26,52.09,36.0,1724.0,838.0,328.0,4.4831,322.0,253900.0,12794
13.24,52.2,35.0,2159.0,833.0,335.0,5.3738,343.0,365100.0,12795
13.08,52.14,14.0,1259.0,889.0,247.0,4.9464,238.0,174800.0,12796
13.31,52.15,17.0,2247.0,1382.0,618.0,3.8631,705.0,225000.0,12797
13.04,51.97,34.0,1747.0,662.0,257.0,6.8268,250.0,191930.96528948846,12798
13.03,51.97,48.0,1769.0,993.0,405.0,2.3214,429.0,139400.0,12799
13.33,52.21,27.0,1945.0,859.0,418.0,1.5203,446.0,126200.0,12800
12.97,52.23,13.0,3480.0,1432.0,532.0,6.1642,528.0,277800.0,12801
12.91,52.16,16.0,3326.0,1272.0,402.0,6.8806,419.0,343500.0,12802
13.1,52.22,38.0,4018.0,1225.2837321251593,927.0,2.9293,986.0,113600.0,12803
13.0,52.13,15.0,4210.0,1933.0,867.0,2.794,899.0,262500.0,12804
13.0,52.17,45.0,1016.0,361.0,163.0,7.5,172.0,434500.0,12805
12.98,52.09,33.0,2111.0,1067.0,397.0,3.7344,429.0,111400.0,12806
12.93,52.06,2.0,1136.0,535.0,257.0,4.375,365.0,425000.0,12807
13.31,51.99,22.0,3479.0,1252.0,440.0,3.665552516894221,448.0,191930.96528948846,12808
13.04,51.99,19.0,1056.0,611.0,226.0,1.746,248.0,105000.0,12809
13.04,52.16,51.0,956.0,662.0,180.0,2.101,196.0,56700.0,12810
13.13,52.13,42.0,564.0,220.0,81.0,4.5625,96.0,318800.0,12811
13.07,52.13,35.0,2472.0,1171.0,390.0,5.5797,398.0,198100.0,12812
13.07,52.19,7.0,4371.0,1932.0,654.0,4.625,727.0,136800.0,12813
13.19,52.19,52.0,773.0,377.0,115.0,2.4083,143.0,98200.0,12814
13.2,52.21,44.0,1613.0,1227.0,342.0,3.1667,345.0,145700.0,12815
13.2,52.2,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.1405,457.5068800028618,198500.0,12816
13.2,52.17,41.0,2673.0,2259.0,592.0,3.7846,578.0,145500.0,12817
13.29,52.18,19.0,2221.4102736512973,2927.0,430.14788333569305,7.5426,457.5068800028618,351700.0,12818
13.27,52.19,18.0,1215.0,1195.0,349.0,1.9875,320.0,114900.0,12819
13.26,52.23,18.0,2221.4102736512973,2571.0,1018.0,5.22,1056.0,399400.0,12820
13.26,52.22,22.0,1778.0,875.0,375.0,2.6023,408.0,142200.0,12821
13.18,52.23,27.0,1065.0,508.0,198.0,2.625,214.0,91700.0,12822
13.18,52.21,15.0,1713.0,766.0,232.0,6.8162,246.0,127200.0,12823
13.27,52.13,26.0,1718.0,1022.0,368.0,3.9333,385.0,196100.0,12824
13.29,52.12,16.0,2650.0,1969.0,586.0,3.9461,600.0,194300.0,12825
13.2,52.15,29.0,3855.0,2205.0,609.0,5.5496,585.0,218200.0,12826
13.21,52.15,34.0,1766.0,974.0,404.0,3.0703,410.0,180800.0,12827
13.33,52.2,4.0,4082.0,1996.0,580.0,6.7813,578.0,286300.0,12828
13.35,52.22,20.0,1896.0,674.0,277.0,3.665552516894221,266.0,239100.0,12829
13.35,52.21,47.0,881.0,753.0,241.0,2.625,248.0,111300.0,12830
13.39,52.2,18.0,2221.4102736512973,2413.0,958.0,5.6327,1082.0,191930.96528948846,12831
13.38,52.18,13.0,1642.0,1534.0,388.0,3.1222,418.0,125500.0,12832
13.38,52.16,26.0,5188.0,2341.0,906.0,5.0029,892.0,255600.0,12833
13.39,52.16,34.0,2735.0,1390.0,491.0,2.7262,539.0,118800.0,12834
13.08,52.03,40.0,2725.0,1167.0,458.0,3.7969,531.0,202800.0,12835
13.05,52.19,52.0,970.0,528.0,208.0,3.3438,217.0,201300.0,12836
12.86,52.08,17.0,4678.0,2427.0,1020.0,4.2276,1065.0,254100.0,12837
12.86,52.07,18.0,5527.0,2883.0,430.14788333569305,2.6485,457.5068800028618,114500.0,12838
13.15,51.91,34.0,4038.0,2716.0,759.0,4.1339,725.0,135000.0,12839
13.15,51.92,16.0,1443.0,435.0,181.0,3.2031,249.0,129200.0,12840
13.16,51.89,26.0,2989.0,1596.0,475.0,5.7157,479.0,231200.0,12841
13.33,52.14,15.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.7462,457.5068800028618,212500.0,12842
13.06,51.95,27.0,3770.0,1606.0,562.0,6.1321,573.0,309700.0,12843
13.06,51.94,38.0,2317.0,1155.0,426.0,4.1488,451.0,235300.0,12844
12.89,51.95,31.0,1174.0,1161.0,328.0,1.06,360.0,56500.0,12845
12.86,51.94,38.0,2505.0,1595.0,498.0,2.5833,554.0,83500.0,12846
12.87,51.94,19.0,2034.0,852.0,295.0,6.5285,288.0,300400.0,12847
12.88,51.95,34.0,789.0,1041.0,191.0,3.119,200.0,90300.0,12848
13.06,52.11,45.0,2893.0,1923.0,535.0,3.6607,570.0,192300.0,12849
12.95,51.99,2.0,4624.0,2091.0,808.0,3.6736,946.0,214500.0,12850
12.94,51.99,41.0,438.0,690.0,161.0,2.0476,201.0,181300.0,12851
12.89,51.94,27.0,2473.0,1271.0,427.0,3.5524,400.0,89100.0,12852
13.13,52.09,18.0,453.0,152.0,77.0,1.3523,117.0,85700.0,12853
13.16,51.81,42.0,541.0,380.0,123.0,2.3456,154.0,83500.0,12854
12.83,52.0,32.0,1484.0,928.0,295.0,5.1418,295.0,190300.0,12855
12.81,52.0,25.0,2886.0,2327.0,577.0,2.3851,583.0,113700.0,12856
12.83,51.99,26.0,40.0,52.0,7.0,7.7197,8.0,225000.0,12857
13.39,51.81,17.0,315.0,130.0,58.0,1.4464,89.0,79200.0,12858
12.73,52.15,42.0,1159.0,465.0,247.0,3.1842,261.0,352800.0,12859
12.87,52.07,26.0,1225.0,717.0,204.0,2.7284,199.0,225000.0,12860
13.04,52.08,30.0,918.0,469.0,139.0,3.9688,154.0,175000.0,12861
13.1,52.09,26.0,2342.0,1290.0,394.0,5.6677,383.0,220700.0,12862
13.14,52.09,14.0,3035.0,1597.0,663.0,3.6036,680.0,143500.0,12863
12.91,52.0,29.0,4007.0,1576.0,696.0,3.1801,700.0,149300.0,12864
13.1,52.0,42.0,1007.0,1060.0,268.0,3.0179,277.0,153700.0,12865
13.21,51.94,35.0,1689.0,1475.0,329.0,2.5719,371.0,74300.0,12866
12.75,52.14,5.0,1889.0,616.0,246.0,3.8992,359.0,191930.96528948846,12867
12.95,52.07,52.0,2089.0,883.0,281.0,7.4574,309.0,191930.96528948846,12868
12.77,52.16,39.0,1141.0,1313.0,234.0,2.0187,258.0,90100.0,12869
13.11,52.06,17.0,2879.0,1802.0,530.0,3.6378,542.0,126100.0,12870
13.35,52.02,23.0,2221.4102736512973,2036.0,807.0,3.665552516894221,826.0,191930.96528948846,12871
13.15,52.16,21.0,991.0,695.0,203.0,3.625,210.0,144300.0,12872
13.22,51.82,16.0,3204.0,1818.0,529.0,5.2596,541.0,171500.0,12873
13.35,52.13,22.0,4638.0,2302.0,687.0,5.347,716.0,219500.0,12874
13.32,51.93,42.0,1297.0,611.0,242.0,5.3074,246.0,401900.0,12875
13.1,52.14,17.0,3107.0,2160.0,643.0,1.8463,752.0,72600.0,12876
13.29,52.1,52.0,1621.0,635.0,349.0,2.5202,393.0,244000.0,12877
